retailer_id,business_name,owner_name,owner_gender,owner_age,phone_number,email,shop_type,state,urbanization_level,latitude,longitude,years_in_business,months_in_business,num_employees,has_business_registration,mobile_money_pattern,monthly_mobile_money_txns,credit_segment,credit_limit,is_defaulter,onboarding_date,account_status
RTL_007487,Michael's Shop,Michael Okonkwo,Male,35,08141372307,michael.okonkwo@gmail.com,Kiosk,Kano,Peri-Urban,12.308616,8.407587,15,181,2,False,Non-User,0,Excellent,711145,False,2024-09-13,Active
RTL_007488,Joshua's Mart,Joshua Abiola,Male,53,07061361877,joshua.abiola@yahoo.com,Kiosk,Ogun,Urban,6.842694,2.922897,8,106,1,True,Heavy User,37,Good,339196,False,2025-02-07,Active
RTL_007489,Juliet's Ventures,Juliet Ojo,Female,58,07068953525,juliet.ojo@outlook.com,Kiosk,Lagos,Peri-Urban,6.107162,2.939654,21,262,2,False,Light User,4,Excellent,749015,False,2025-07-02,Active
RTL_007490,Joy's Mart,Joy Olawale,Male,31,09053559951,joy.olawale@yahoo.com,Kiosk,Delta,Peri-Urban,5.567615,6.15438,11,142,1,False,Regular User,10,High Risk,78015,False,2024-12-12,Active
RTL_007491,Emmanuel's Mart,Emmanuel Balogun,Male,45,08064360438,emmanuel.balogun@yahoo.com,Market Stall,Oyo,Urban,7.966752,4.188936,1,13,1,False,Non-User,1,Fair,159797,False,2025-05-10,Active
RTL_007492,John's Shop,John Oshodi,Male,62,09074308848,john.oshodi@yahoo.com,Mini Mart,Kano,Peri-Urban,11.933068,8.878199,21,253,3,False,Regular User,16,Excellent,412898,False,2025-06-12,Active
RTL_007493,Deborah's Store,Deborah Ogunleye,Male,54,07034144250,deborah.ogunleye@outlook.com,Mini Mart,Rivers,Rural,4.326457,7.411571,9,109,2,True,Heavy User,35,Fair,315450,True,2024-09-16,Active
RTL_007494,Mark's Provisions,Mark Uche,Female,36,08053375790,mark.uche@gmail.com,Provision Store,Lagos,Peri-Urban,6.330279,3.749248,16,202,2,False,Non-User,1,Excellent,680341,False,2024-11-30,Active
RTL_007495,Peter's Mart,Peter Uche,Female,32,08160880639,peter.uche@yahoo.com,Provision Store,Rivers,Urban,5.004227,7.506087,7,93,3,False,Light User,8,Excellent,678137,False,2025-02-07,Active
RTL_007496,Paul's Ventures,Paul Ekwueme,Male,35,08145450529,paul.ekwueme@yahoo.com,Market Stall,Delta,Peri-Urban,5.400275,5.520857,15,190,2,True,Regular User,12,Good,444116,False,2024-11-15,Active
RTL_007497,Stephen's Mart,Stephen Uche,Female,32,08137047680,stephen.uche@outlook.com,Market Stall,FCT,Rural,9.481965,7.392696,5,67,1,False,Non-User,1,Good,317745,False,2025-05-02,Active
RTL_007498,Emmanuel's Ventures,Emmanuel Chukwu,Male,22,08166835051,emmanuel.chukwu@outlook.com,Provision Store,Lagos,Peri-Urban,6.093879,3.533981,2,32,1,False,Regular User,18,Good,495302,False,2025-06-24,Active
RTL_007499,Grace's Shop,Grace Okafor,Female,58,08144027554,grace.okafor@outlook.com,Provision Store,Rivers,Urban,5.074363,6.934639,16,193,1,True,Regular User,17,Excellent,449015,False,2024-11-06,Active
RTL_007500,Patience's Provisions,Patience Oshodi,Male,48,08070142950,patience.oshodi@gmail.com,Kiosk,Ogun,Peri-Urban,6.611476,3.685353,10,130,1,True,Light User,3,Moderate Risk,139366,False,2025-03-29,Active
RTL_007501,Cornelius's Shop,Cornelius Oshodi,Female,44,07039368340,cornelius.oshodi@gmail.com,Provision Store,Lagos,Urban,6.964407,3.684262,20,241,2,False,Heavy User,30,Excellent,660959,False,2024-11-06,Active
RTL_007502,Mark's Store,Mark Okafor,Female,28,08060454980,mark.okafor@outlook.com,Mini Mart,Kano,Urban,11.785026,8.790646,4,59,5,True,Light User,8,Good,287306,False,2025-03-17,Active
RTL_007503,Comfort's Mart,Comfort Ojo,Female,36,07030653493,comfort.ojo@gmail.com,Provision Store,FCT,Urban,8.829181,7.475893,16,194,2,False,Light User,4,Fair,281830,False,2024-10-29,Active
RTL_007504,Hope's Ventures,Hope Ojo,Female,23,07036634916,hope.ojo@yahoo.com,Provision Store,Lagos,Urban,6.385278,3.70943,3,44,1,True,Light User,4,Excellent,746065,False,2025-04-12,Active
RTL_007505,Gabriel's Store,Gabriel Ogunleye,Female,37,08165773904,gabriel.ogunleye@yahoo.com,Mini Mart,Kano,Urban,12.315225,8.174368,12,145,3,False,Heavy User,24,Fair,151553,False,2024-08-12,Active
RTL_007506,James's Mart,James Ekwueme,Female,55,08074362331,james.ekwueme@outlook.com,Kiosk,Lagos,Peri-Urban,6.826224,3.104705,12,152,1,False,Regular User,17,Excellent,673859,False,2024-09-11,Active
RTL_007507,Victoria's Shop,Victoria Ekwueme,Female,30,08062108110,victoria.ekwueme@gmail.com,Kiosk,Lagos,Peri-Urban,6.713111,3.77373,10,129,2,False,Light User,5,Fair,324364,False,2025-06-21,Active
RTL_007508,Gloria's Ventures,Gloria Adetokunbo,Male,51,07067380077,gloria.adetokunbo@outlook.com,Kiosk,Kano,Rural,11.714461,8.797378,15,182,1,False,Regular User,15,Fair,258871,False,2024-09-10,Active
RTL_007509,Elizabeth's Ventures,Elizabeth Nnamani,Male,26,08158196870,elizabeth.nnamani@outlook.com,Kiosk,FCT,Urban,9.218151,7.707809,6,83,1,True,Heavy User,32,Fair,262574,False,2025-02-02,Active
RTL_007510,Paul's Provisions,Paul Eze,Female,28,09056688433,paul.eze@gmail.com,Kiosk,Rivers,Rural,4.722225,6.824786,8,97,2,False,Heavy User,37,Good,294021,False,2025-02-02,Active
RTL_007511,David's Provisions,David Oyekan,Female,23,08160983381,david.oyekan@outlook.com,Kiosk,Oyo,Peri-Urban,8.197531,3.66998,3,40,1,True,Regular User,10,Good,414053,False,2025-06-16,Active
RTL_007512,Sarah's Shop,Sarah Akinwale,Female,50,07062490140,sarah.akinwale@yahoo.com,Kiosk,Anambra,Urban,5.982021,7.176426,7,88,2,True,Regular User,13,Excellent,733501,False,2025-03-03,Active
RTL_007513,Gloria's Mart,Gloria Balogun,Female,27,08139346989,gloria.balogun@outlook.com,Kiosk,Lagos,Peri-Urban,6.036966,3.029743,7,84,1,False,Regular User,18,Fair,309965,False,2024-10-18,Active
RTL_007514,Charity's Mart,Charity Ekwueme,Female,42,07063843953,charity.ekwueme@yahoo.com,Kiosk,Lagos,Peri-Urban,6.243253,3.315173,6,76,2,True,Light User,6,Fair,211583,False,2024-08-06,Active
RTL_007515,Gabriel's Shop,Gabriel Obasanjo,Male,55,08168015358,gabriel.obasanjo@yahoo.com,Market Stall,Lagos,Urban,6.466586,3.542668,11,141,1,False,Regular User,17,Excellent,618994,False,2024-08-14,Active
RTL_007516,Andrew's Ventures,Andrew Nnamani,Male,23,07032003230,andrew.nnamani@gmail.com,Provision Store,Oyo,Rural,7.475477,4.34382,3,47,2,False,Heavy User,32,High Risk,28969,True,2024-12-07,Active
RTL_007517,Peter's Store,Peter Ojo,Female,34,08069268601,peter.ojo@yahoo.com,Kiosk,Kano,Rural,12.452192,8.163998,7,88,1,False,Regular User,11,Good,314283,False,2025-02-16,Active
RTL_007518,Gloria's Shop,Gloria Uche,Female,54,08035555505,gloria.uche@gmail.com,Provision Store,Edo,Urban,5.931917,5.398002,5,62,2,False,Non-User,0,Good,333715,False,2025-04-30,Active
RTL_007519,Cornelius's Ventures,Cornelius Eze,Male,36,08067614266,cornelius.eze@gmail.com,Kiosk,Lagos,Peri-Urban,6.165408,2.954583,6,80,1,False,Heavy User,22,Good,250327,False,2025-05-14,Active
RTL_007520,Benjamin's Mart,Benjamin Ogunleye,Female,42,08143677041,benjamin.ogunleye@gmail.com,Provision Store,Kano,Peri-Urban,12.427545,8.157023,18,222,2,False,Heavy User,23,Fair,275494,False,2024-11-11,Active
RTL_007521,Andrew's Store,Andrew Uche,Male,63,08030026491,andrew.uche@gmail.com,Provision Store,Lagos,Urban,6.536928,3.367365,19,239,2,True,Light User,5,Good,397207,False,2024-10-07,Active
RTL_007522,Cornelius's Mart,Cornelius Ojo,Female,61,08079748956,cornelius.ojo@yahoo.com,Superette,Ogun,Rural,7.38211,3.032071,7,84,5,False,Regular User,15,Good,476400,False,2024-12-11,Active
RTL_007523,Comfort's Shop,Comfort Eze,Male,51,08162753177,comfort.eze@outlook.com,Kiosk,Lagos,Rural,6.900367,3.568216,15,189,2,True,Heavy User,23,Excellent,746819,False,2025-02-20,Active
RTL_007524,Paul's Store,Paul Olawale,Female,34,08035372565,paul.olawale@yahoo.com,Superette,Rivers,Peri-Urban,4.539373,6.568688,1,17,3,True,Regular User,15,Fair,218580,False,2025-04-10,Active
RTL_007525,Deborah's Shop,Deborah Balogun,Male,42,09073734348,deborah.balogun@outlook.com,Kiosk,Anambra,Urban,5.782131,7.022372,20,249,1,False,Heavy User,24,Fair,168331,False,2025-05-17,Active
RTL_007526,Gabriel's Ventures,Gabriel Nnamani,Female,62,08069000024,gabriel.nnamani@gmail.com,Kiosk,Lagos,Urban,6.240262,3.609373,20,251,1,True,Heavy User,29,Excellent,459285,False,2025-01-01,Active
RTL_007527,Juliet's Store,Juliet Obi,Female,59,09071277606,juliet.obi@yahoo.com,Kiosk,Anambra,Peri-Urban,5.96951,7.240599,13,166,1,False,Non-User,1,Excellent,678181,False,2025-05-25,Active
RTL_007528,Victoria's Shop,Victoria Balogun,Female,29,08169578744,victoria.balogun@gmail.com,Mini Mart,Lagos,Peri-Urban,6.035677,3.787089,9,110,3,False,Heavy User,21,Good,438503,False,2025-04-11,Active
RTL_007529,Michael's Store,Michael Chukwu,Male,63,08108484217,michael.chukwu@outlook.com,Provision Store,Ogun,Rural,7.381698,3.647015,7,95,1,False,Non-User,1,Moderate Risk,104106,False,2025-02-17,Active
RTL_007530,Faith's Shop,Faith Oshodi,Female,27,08157421940,faith.oshodi@outlook.com,Superette,Lagos,Urban,6.077362,3.172713,5,65,3,False,Heavy User,33,Excellent,437109,False,2025-06-13,Active
RTL_007531,Peace's Mart,Peace Akinwale,Male,64,09057891367,peace.akinwale@gmail.com,Provision Store,Lagos,Rural,6.951419,3.224839,24,295,2,False,Regular User,17,Fair,150638,False,2025-06-28,Active
RTL_007532,Agnes's Provisions,Agnes Eze,Female,55,08066849899,agnes.eze@outlook.com,Provision Store,Lagos,Urban,6.598058,3.638621,14,168,2,True,Heavy User,24,Good,411236,False,2025-06-15,Active
RTL_007533,Benjamin's Store,Benjamin Okonkwo,Male,41,08072638279,benjamin.okonkwo@yahoo.com,Provision Store,Edo,Rural,6.700371,5.320199,13,162,2,False,Regular User,17,Excellent,622047,False,2024-12-13,Active
RTL_007534,Stephen's Store,Stephen Uche,Male,60,08145509733,stephen.uche@gmail.com,Kiosk,Delta,Rural,5.614314,5.598159,17,207,1,False,Regular User,15,Excellent,484884,False,2024-10-17,Active
RTL_007535,Grace's Store,Grace Obasanjo,Female,28,08058703824,grace.obasanjo@gmail.com,Kiosk,Kano,Urban,11.925485,8.096949,8,103,1,True,Regular User,15,Fair,164139,False,2024-09-26,Active
RTL_007536,Gloria's Ventures,Gloria Ibrahim,Male,23,08035270497,gloria.ibrahim@outlook.com,Kiosk,Kaduna,Urban,10.877192,7.578383,3,38,2,False,Heavy User,31,Moderate Risk,98925,False,2025-05-21,Active
RTL_007537,David's Shop,David Ibrahim,Male,62,08144463464,david.ibrahim@yahoo.com,Provision Store,Rivers,Peri-Urban,5.037865,7.052628,6,83,3,False,Regular User,12,Good,328234,False,2025-01-12,Active
RTL_007538,Ruth's Mart,Ruth Ojo,Male,39,08056591311,ruth.ojo@gmail.com,Provision Store,Ogun,Urban,7.360833,3.249663,15,181,1,False,Light User,6,Good,363019,False,2025-04-03,Active
RTL_007539,Victoria's Store,Victoria Adetokunbo,Female,53,08155221815,victoria.adetokunbo@outlook.com,Kiosk,Lagos,Peri-Urban,6.105315,3.426269,2,27,1,False,Heavy User,25,Moderate Risk,126810,False,2024-08-20,Active
RTL_007540,Emmanuel's Mart,Emmanuel Nnamani,Female,54,08038123688,emmanuel.nnamani@yahoo.com,Provision Store,Lagos,Urban,6.975272,3.821318,23,284,2,True,Regular User,19,Excellent,738858,False,2025-01-25,Active
RTL_007541,Joseph's Provisions,Joseph Adeyemi,Female,33,08038823235,joseph.adeyemi@gmail.com,Kiosk,Kano,Urban,12.070208,9.061807,9,111,1,False,Regular User,14,Good,439367,False,2024-07-26,Active
RTL_007542,Michael's Store,Michael Obi,Female,38,08139522549,michael.obi@outlook.com,Provision Store,Lagos,Urban,6.726536,2.951734,4,57,2,False,Heavy User,25,Fair,209124,False,2025-02-08,Active
RTL_007543,Cornelius's Mart,Cornelius Abiola,Male,26,08167031768,cornelius.abiola@outlook.com,Kiosk,Lagos,Urban,7.00804,2.972013,5,61,1,True,Regular User,15,Excellent,579702,False,2024-11-21,Active
RTL_007544,Michael's Store,Michael Obi,Female,27,08031324707,michael.obi@gmail.com,Provision Store,Ogun,Urban,6.845219,3.138041,5,68,2,False,Regular User,16,Fair,345762,False,2024-08-11,Active
RTL_007545,Emmanuel's Store,Emmanuel Chukwu,Female,26,08031414237,emmanuel.chukwu@yahoo.com,Provision Store,Oyo,Urban,8.310816,4.002352,6,72,1,True,Regular User,14,Excellent,438398,False,2025-03-31,Active
RTL_007546,Samuel's Provisions,Samuel Uche,Female,47,08145451733,samuel.uche@gmail.com,Mini Mart,Kaduna,Peri-Urban,10.018374,6.999812,21,253,5,False,Regular User,13,Good,336234,False,2024-10-14,Active
RTL_007547,John's Store,John Okafor,Female,35,07035487657,john.okafor@outlook.com,Provision Store,Kano,Urban,12.064331,8.984482,15,185,3,False,Light User,8,Excellent,691678,False,2025-05-08,Active
RTL_007548,Paul's Store,Paul Chukwu,Male,26,09055916655,paul.chukwu@outlook.com,Kiosk,Edo,Peri-Urban,6.361358,5.103752,5,71,1,True,Non-User,0,Fair,163355,False,2024-09-25,Active
RTL_007549,Samuel's Store,Samuel Adeyemi,Female,32,08157286421,samuel.adeyemi@gmail.com,Market Stall,Kano,Rural,11.845648,8.402695,12,150,1,True,Light User,7,Good,383552,False,2025-05-04,Active
RTL_007550,Gabriel's Provisions,Gabriel Adeyemi,Female,54,08031714722,gabriel.adeyemi@outlook.com,Market Stall,Rivers,Urban,4.993311,6.995471,10,129,2,False,Regular User,17,Excellent,546684,False,2025-05-22,Active
RTL_007551,Joseph's Shop,Joseph Oyekan,Female,29,08054531965,joseph.oyekan@gmail.com,Provision Store,Lagos,Urban,6.525632,3.841578,2,33,3,True,Heavy User,33,Good,466210,False,2025-03-27,Active
RTL_007552,Comfort's Provisions,Comfort Obasanjo,Male,62,08144180540,comfort.obasanjo@gmail.com,Provision Store,Lagos,Urban,6.57645,3.361734,24,296,2,True,Regular User,10,Fair,209331,False,2024-08-12,Active
RTL_007553,Michael's Ventures,Michael Olawale,Male,43,08163809420,michael.olawale@yahoo.com,Kiosk,Lagos,Peri-Urban,7.016677,3.009299,13,156,1,False,Light User,6,Fair,294601,False,2024-08-20,Active
RTL_007554,Peter's Ventures,Peter Okonkwo,Female,49,07031990979,peter.okonkwo@outlook.com,Provision Store,Anambra,Urban,6.653005,7.461442,22,268,1,False,Regular User,16,Excellent,581159,False,2025-05-25,Active
RTL_007555,Cornelius's Ventures,Cornelius Oshodi,Female,34,07035913118,cornelius.oshodi@yahoo.com,Kiosk,Anambra,Rural,6.514108,6.861289,5,60,1,False,Heavy User,33,Fair,306040,False,2024-12-01,Active
RTL_007556,Benjamin's Store,Benjamin Chukwu,Female,48,09058781574,benjamin.chukwu@outlook.com,Mini Mart,Others,Rural,9.347471,8.202314,11,132,3,True,Regular User,15,Excellent,462888,False,2024-11-25,Active
RTL_007557,Joseph's Ventures,Joseph Obasanjo,Female,40,09071671656,joseph.obasanjo@yahoo.com,Kiosk,Oyo,Urban,8.297213,4.426424,4,58,1,True,Regular User,17,Fair,320162,False,2024-11-03,Active
RTL_007558,Comfort's Store,Comfort Ojo,Male,35,08079866788,comfort.ojo@yahoo.com,Kiosk,Edo,Peri-Urban,6.617577,6.020957,1,18,1,False,Regular User,16,Excellent,646060,False,2024-07-28,Active
RTL_007559,Joseph's Store,Joseph Adetokunbo,Male,46,08116820385,joseph.adetokunbo@gmail.com,Market Stall,Lagos,Peri-Urban,6.980686,2.880219,21,260,1,False,Light User,9,Excellent,462292,False,2025-01-19,Active
RTL_007560,Joy's Ventures,Joy Oyekan,Female,30,08167940154,joy.oyekan@outlook.com,Market Stall,Kaduna,Urban,10.834978,7.519239,1,22,1,True,Light User,3,Good,386565,False,2025-01-24,Active
RTL_007561,Gloria's Store,Gloria Balogun,Female,25,08075068985,gloria.balogun@gmail.com,Mini Mart,Anambra,Peri-Urban,5.849325,7.129574,5,69,2,False,Regular User,13,Fair,344525,False,2025-03-11,Active
RTL_007562,Ruth's Store,Ruth Uche,Female,36,08038116787,ruth.uche@gmail.com,Kiosk,Lagos,Urban,6.357901,2.922904,15,181,1,False,Regular User,15,Good,441219,False,2024-07-11,Active
RTL_007563,Agnes's Mart,Agnes Ogunleye,Male,39,08030851496,agnes.ogunleye@yahoo.com,Mini Mart,Kano,Urban,12.177543,8.75587,3,45,3,True,Regular User,14,Good,266512,False,2024-10-11,Active
RTL_007564,John's Provisions,John Chukwu,Female,56,08167169540,john.chukwu@gmail.com,Provision Store,Lagos,Urban,6.538244,3.158103,8,101,3,True,Heavy User,23,Good,349418,False,2024-07-20,Active
RTL_007565,Andrew's Shop,Andrew Ekwueme,Male,40,08063426839,andrew.ekwueme@outlook.com,Market Stall,Kano,Peri-Urban,12.096128,8.651292,3,44,2,False,Regular User,10,High Risk,45176,False,2025-04-20,Active
RTL_007566,Stephen's Provisions,Stephen Ogunleye,Male,60,08059571395,stephen.ogunleye@yahoo.com,Provision Store,Lagos,Urban,6.664265,3.555613,9,113,2,True,Light User,6,Fair,299448,False,2024-08-16,Active
RTL_007567,Daniel's Store,Daniel Okonkwo,Male,25,08031684512,daniel.okonkwo@gmail.com,Kiosk,Lagos,Rural,6.207636,3.676653,5,69,1,False,Light User,5,Good,366018,False,2025-06-10,Active
RTL_007568,Gabriel's Mart,Gabriel Akinwale,Female,55,09070238789,gabriel.akinwale@outlook.com,Kiosk,Lagos,Peri-Urban,6.407324,3.473099,5,67,2,False,Heavy User,22,Fair,166577,False,2024-08-27,Active
RTL_007569,Agnes's Shop,Agnes Okonkwo,Female,29,08033814760,agnes.okonkwo@yahoo.com,Provision Store,Kano,Urban,12.069507,8.850953,9,119,2,True,Non-User,1,Fair,158497,False,2025-03-11,Active
RTL_007570,James's Store,James Ekwueme,Female,47,08056262922,james.ekwueme@yahoo.com,Provision Store,Lagos,Peri-Urban,6.473308,3.385672,23,282,3,False,Regular User,19,Fair,328185,False,2025-04-05,Active
RTL_007571,Stephen's Ventures,Stephen Ekwueme,Female,54,08155376210,stephen.ekwueme@outlook.com,Market Stall,Kano,Peri-Urban,11.641547,8.535488,2,26,1,False,Regular User,10,Good,376810,False,2024-10-09,Active
RTL_007572,Sarah's Ventures,Sarah Chukwu,Female,43,08035327272,sarah.chukwu@gmail.com,Market Stall,Lagos,Urban,6.32977,3.402334,14,175,1,True,Heavy User,38,Good,265809,False,2024-12-07,Active
RTL_007573,Emmanuel's Provisions,Emmanuel Akinwale,Male,61,07037549059,emmanuel.akinwale@yahoo.com,Provision Store,Kano,Urban,12.302779,8.357404,17,214,2,True,Heavy User,26,Good,497671,False,2024-07-24,Active
RTL_007574,Faith's Shop,Faith Oshodi,Female,25,08033753745,faith.oshodi@outlook.com,Market Stall,Others,Urban,9.377002,8.874908,5,63,1,True,Regular User,15,Excellent,649971,False,2025-06-16,Active
RTL_007575,James's Store,James Abiola,Male,59,08038306829,james.abiola@yahoo.com,Provision Store,Kano,Urban,11.741133,8.687616,20,242,2,True,Light User,5,Fair,221781,False,2024-09-04,Active
RTL_007576,Mark's Ventures,Mark Oshodi,Female,34,08067049672,mark.oshodi@outlook.com,Kiosk,Lagos,Rural,6.684543,3.847207,14,174,1,True,Regular User,11,Excellent,447333,False,2025-03-08,Active
RTL_007577,Daniel's Mart,Daniel Akinwale,Female,34,08107919163,daniel.akinwale@yahoo.com,Provision Store,Lagos,Urban,6.927109,3.353522,14,175,1,True,Regular User,18,Moderate Risk,198164,False,2025-05-16,Active
RTL_007578,Hope's Ventures,Hope Ogunleye,Male,25,08030047202,hope.ogunleye@outlook.com,Provision Store,Delta,Peri-Urban,5.228132,5.843712,5,70,2,False,Heavy User,34,Good,367602,False,2024-08-23,Active
RTL_007579,Peter's Ventures,Peter Ekwueme,Male,64,09078823979,peter.ekwueme@yahoo.com,Mini Mart,Kano,Peri-Urban,12.427069,8.624004,6,72,3,False,Light User,5,Good,337515,False,2025-01-07,Active
RTL_007580,Comfort's Store,Comfort Chukwu,Male,64,08158770152,comfort.chukwu@outlook.com,Market Stall,Lagos,Peri-Urban,6.452685,3.183017,22,266,2,False,Regular User,10,Moderate Risk,81441,False,2024-08-30,Active
RTL_007581,Joshua's Mart,Joshua Uche,Female,34,08072443102,joshua.uche@outlook.com,Market Stall,Kaduna,Urban,10.231172,7.078747,14,173,1,True,Heavy User,27,Fair,276174,False,2024-11-24,Active
RTL_007582,Comfort's Ventures,Comfort Nnamani,Female,46,08132103674,comfort.nnamani@gmail.com,Market Stall,Lagos,Peri-Urban,6.257169,2.930137,7,84,1,False,Regular User,19,Excellent,510182,False,2024-12-28,Active
RTL_007583,Blessing's Store,Blessing Ibrahim,Male,25,08052542709,blessing.ibrahim@outlook.com,Kiosk,Kano,Peri-Urban,12.054629,8.275097,5,71,1,False,Non-User,0,Fair,254015,False,2025-06-24,Active
RTL_007584,John's Shop,John Obi,Female,44,08068180343,john.obi@gmail.com,Provision Store,Lagos,Rural,6.688039,3.08107,2,31,2,True,Heavy User,28,Good,349972,False,2025-04-17,Active
RTL_007585,Simon's Provisions,Simon Abiola,Female,63,08064883054,simon.abiola@yahoo.com,Provision Store,Ogun,Peri-Urban,6.971629,3.360609,11,134,2,False,Light User,8,Excellent,692568,False,2025-02-21,Active
RTL_007586,Andrew's Store,Andrew Adetokunbo,Female,29,08158275986,andrew.adetokunbo@outlook.com,Kiosk,Oyo,Peri-Urban,7.371738,4.411208,9,110,1,False,Heavy User,20,Excellent,558914,False,2024-09-22,Active
RTL_007587,Gabriel's Mart,Gabriel Chukwu,Female,34,08031974884,gabriel.chukwu@yahoo.com,Provision Store,Kano,Urban,11.789168,9.059396,2,33,2,True,Light User,3,Fair,234690,False,2025-05-23,Active
RTL_007588,Ruth's Provisions,Ruth Adeyemi,Female,55,08148223286,ruth.adeyemi@yahoo.com,Mini Mart,Lagos,Peri-Urban,6.627676,3.777829,2,30,3,False,Heavy User,29,Excellent,475413,False,2025-06-10,Active
RTL_007589,Angela's Shop,Angela Adetokunbo,Male,39,09055046471,angela.adetokunbo@outlook.com,Market Stall,Kaduna,Peri-Urban,10.89304,7.512458,19,238,1,True,Regular User,14,Excellent,557728,False,2025-01-14,Active
RTL_007590,Blessing's Provisions,Blessing Balogun,Female,23,08142658840,blessing.balogun@yahoo.com,Kiosk,Others,Urban,8.631903,9.000436,3,40,1,False,Heavy User,34,Good,376111,False,2025-05-16,Active
RTL_007591,Charity's Provisions,Charity Okonkwo,Female,32,08151245011,charity.okonkwo@yahoo.com,Provision Store,Ogun,Rural,7.232262,3.775159,6,81,2,False,Light User,7,Excellent,634022,False,2024-08-22,Active
RTL_007592,Esther's Store,Esther Nnamani,Male,46,08151241811,esther.nnamani@outlook.com,Superette,Delta,Peri-Urban,5.492813,5.494554,10,131,5,False,Non-User,1,Good,483446,False,2025-04-19,Active
RTL_007593,Deborah's Provisions,Deborah Oyekan,Female,26,08037621096,deborah.oyekan@outlook.com,Provision Store,FCT,Rural,8.619173,7.123439,6,83,3,False,Regular User,13,Moderate Risk,59504,False,2025-03-23,Active
RTL_007594,Benjamin's Shop,Benjamin Obasanjo,Female,35,07032168472,benjamin.obasanjo@outlook.com,Market Stall,Oyo,Urban,7.634704,3.970301,15,184,1,True,Light User,5,Excellent,635258,False,2025-06-12,Active
RTL_007595,Paul's Store,Paul Olawale,Female,58,08100631410,paul.olawale@outlook.com,Kiosk,FCT,Urban,9.442275,7.363747,18,227,1,True,Heavy User,37,Fair,246921,False,2024-11-01,Active
RTL_007596,Samuel's Shop,Samuel Chukwu,Female,26,08144329540,samuel.chukwu@outlook.com,Provision Store,Lagos,Peri-Urban,6.425095,3.647945,6,73,1,False,Light User,8,Good,303148,False,2024-07-30,Active
RTL_007597,Cornelius's Mart,Cornelius Eze,Female,49,08156864296,cornelius.eze@outlook.com,Kiosk,Lagos,Urban,6.581057,3.847344,18,223,1,True,Regular User,12,Excellent,444717,False,2025-06-16,Active
RTL_007598,David's Store,David Okonkwo,Male,23,08117247273,david.okonkwo@gmail.com,Mini Mart,Kano,Rural,12.307388,8.515638,3,37,3,True,Regular User,14,Excellent,485191,False,2024-10-05,Active
RTL_007599,John's Ventures,John Abiola,Female,58,09058970604,john.abiola@yahoo.com,Kiosk,Others,Urban,9.363632,8.64162,9,117,1,False,Regular User,17,Excellent,417344,False,2025-02-19,Active
RTL_007600,Patience's Provisions,Patience Adeyemi,Female,64,08100374457,patience.adeyemi@gmail.com,Market Stall,FCT,Peri-Urban,9.310059,7.079148,24,289,1,False,Regular User,10,Good,442372,False,2024-08-24,Active
RTL_007601,Gabriel's Ventures,Gabriel Uche,Female,28,08051673421,gabriel.uche@yahoo.com,Market Stall,Anambra,Peri-Urban,6.016893,7.256452,8,103,1,False,Light User,7,Moderate Risk,150039,False,2024-12-06,Active
RTL_007602,Daniel's Shop,Daniel Oyekan,Male,35,08061407813,daniel.oyekan@yahoo.com,Superette,Rivers,Peri-Urban,4.842926,7.308627,4,55,3,False,Heavy User,39,Fair,343167,False,2024-11-08,Active
RTL_007603,Juliet's Provisions,Juliet Eze,Female,53,09054929070,juliet.eze@gmail.com,Mini Mart,Kano,Urban,12.300379,8.884928,9,118,3,True,Regular User,18,Moderate Risk,139912,False,2024-08-12,Active
RTL_007604,Peace's Ventures,Peace Uche,Male,41,08153942713,peace.uche@outlook.com,Mini Mart,Edo,Urban,6.467145,5.332153,10,131,5,True,Regular User,10,Good,305845,False,2024-07-22,Active
RTL_007605,Stephen's Mart,Stephen Okonkwo,Female,61,08104706492,stephen.okonkwo@gmail.com,Kiosk,Lagos,Peri-Urban,6.12151,3.123058,13,164,1,False,Light User,6,Good,470724,False,2025-02-08,Active
RTL_007606,Cornelius's Shop,Cornelius Chukwu,Male,44,08167164004,cornelius.chukwu@outlook.com,Provision Store,Kano,Rural,12.376707,8.235452,8,102,1,False,Regular User,11,Good,377723,False,2024-12-15,Active
RTL_007607,Angela's Ventures,Angela Olawale,Female,47,08162414345,angela.olawale@yahoo.com,Provision Store,Lagos,Rural,6.067601,3.427564,9,118,3,False,Heavy User,34,Good,395783,False,2024-12-02,Active
RTL_007608,Mary's Mart,Mary Okafor,Male,59,07036397180,mary.okafor@gmail.com,Kiosk,Delta,Urban,5.646148,6.118593,15,190,1,True,Light User,3,Excellent,425376,False,2025-05-10,Active
RTL_007609,Paul's Shop,Paul Chukwu,Male,40,08110633575,paul.chukwu@outlook.com,Provision Store,Kano,Urban,11.505306,8.38246,20,248,2,True,Light User,8,Excellent,646696,False,2025-06-06,Active
RTL_007610,David's Ventures,David Adetokunbo,Female,49,08057949756,david.adetokunbo@yahoo.com,Kiosk,Lagos,Urban,6.776362,3.556932,5,69,2,True,Regular User,10,Excellent,455151,False,2025-02-03,Active
RTL_007611,Patience's Mart,Patience Akinwale,Male,31,07034667667,patience.akinwale@yahoo.com,Market Stall,FCT,Rural,9.476797,7.365529,11,135,1,False,Regular User,13,Excellent,410260,False,2025-05-17,Active
